Extract Name	Comment [TCGA Barcode]	Comment [is tumor]	Material Type	Annotation REF	Comment [TCGA Genome Reference]	Protocol REF	Parameter Value [Vendor]	Parameter Value [Catalog Name]	Parameter Value [Catalog Number]	Protocol REF	Comment [Derived Data File REF]	Comment [TCGA CGHub ID]	Comment [TCGA Include for Analysis]	Protocol REF	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]	Protocol REF	Derived Data File	Comment [TCGA Spec Version]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
1185b748-4864-46d3-b9e5-de849e08370c	TCGA-GC-A4ZW-01A-11D-A26M-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GC-A4ZW-01A-11D-A26M-08.5.bam	f343e6fd-49ed-4bc1-8cc9-e342a011f2a5	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GC-A4ZW.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
1185b748-4864-46d3-b9e5-de849e08370c	TCGA-GC-A4ZW-01A-11D-A26M-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GC-A4ZW-01A-11D-A26M-08.5.bam	f343e6fd-49ed-4bc1-8cc9-e342a011f2a5	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GC-A4ZW.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
e91dba6a-24d8-48bd-876d-7ffb694fea03	TCGA-GC-A6I1-01A-12D-A31L-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GC-A6I1-01A-12D-A31L-08.2.bam	1731fdf6-4cd2-444c-b310-6f48831bf192	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GC-A6I1.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
e91dba6a-24d8-48bd-876d-7ffb694fea03	TCGA-GC-A6I1-01A-12D-A31L-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GC-A6I1-01A-12D-A31L-08.2.bam	1731fdf6-4cd2-444c-b310-6f48831bf192	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GC-A6I1.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
6d15cfa4-7514-4e0b-a1d4-5b025d7e15af	TCGA-GC-A6I3-01A-11D-A31L-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GC-A6I3-01A-11D-A31L-08.2.bam	9f6bdf2d-2b4e-4fea-83e9-79360465562b	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GC-A6I3.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
6d15cfa4-7514-4e0b-a1d4-5b025d7e15af	TCGA-GC-A6I3-01A-11D-A31L-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GC-A6I3-01A-11D-A31L-08.2.bam	9f6bdf2d-2b4e-4fea-83e9-79360465562b	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GC-A6I3.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
2b142863-b963-4cc9-8f8f-c72503c93390	TCGA-GD-A2C5-01A-12D-A17V-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A2C5-01A-12D-A17V-08.1.bam	0daf2e9a-2a4f-4572-ac83-859f842680de	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A2C5.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
2b142863-b963-4cc9-8f8f-c72503c93390	TCGA-GD-A2C5-01A-12D-A17V-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A2C5-01A-12D-A17V-08.1.bam	0daf2e9a-2a4f-4572-ac83-859f842680de	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A2C5.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
3e02d723-691a-448c-85e2-4e39a3696ba5	TCGA-GD-A3OP-01A-21D-A21Z-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A3OP-01A-21D-A21Z-08.1.bam	2a7a6e16-44e5-4800-ba8e-f8a4a860564c	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A3OP.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
3e02d723-691a-448c-85e2-4e39a3696ba5	TCGA-GD-A3OP-01A-21D-A21Z-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A3OP-01A-21D-A21Z-08.1.bam	2a7a6e16-44e5-4800-ba8e-f8a4a860564c	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A3OP.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
fb985b3d-b0f7-42a0-bc3c-f71d9c5f78d8	TCGA-GD-A3OQ-01A-32D-A21Z-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A3OQ-01A-32D-A21Z-08.1.bam	dbef2b3e-eebb-4b63-8f52-36b1ea761b42	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A3OQ.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
fb985b3d-b0f7-42a0-bc3c-f71d9c5f78d8	TCGA-GD-A3OQ-01A-32D-A21Z-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A3OQ-01A-32D-A21Z-08.1.bam	dbef2b3e-eebb-4b63-8f52-36b1ea761b42	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A3OQ.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
9b3e164d-aaa0-4bb5-b7b8-6264b2746a47	TCGA-GD-A3OS-01A-12D-A21Z-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A3OS-01A-12D-A21Z-08.1.bam	3d117f8a-a6f0-4011-84eb-713731bb0f3a	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A3OS.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
9b3e164d-aaa0-4bb5-b7b8-6264b2746a47	TCGA-GD-A3OS-01A-12D-A21Z-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A3OS-01A-12D-A21Z-08.1.bam	3d117f8a-a6f0-4011-84eb-713731bb0f3a	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A3OS.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
3cabe358-3251-4864-a485-29a42cc27457	TCGA-GD-A6C6-01A-21D-A31L-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A6C6-01A-21D-A31L-08.2.bam	a9bc47d0-b851-451d-b659-bc79d595ddc6	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A6C6.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
3cabe358-3251-4864-a485-29a42cc27457	TCGA-GD-A6C6-01A-21D-A31L-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A6C6-01A-21D-A31L-08.2.bam	a9bc47d0-b851-451d-b659-bc79d595ddc6	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A6C6.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
cf3456d6-4a87-4162-ace9-720eb4173a10	TCGA-GD-A76B-01A-11D-A32B-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A76B-01A-11D-A32B-08.2.bam	5adf1af3-d528-4a67-afaa-e62e90ef7320	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A76B.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
cf3456d6-4a87-4162-ace9-720eb4173a10	TCGA-GD-A76B-01A-11D-A32B-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GD-A76B-01A-11D-A32B-08.2.bam	5adf1af3-d528-4a67-afaa-e62e90ef7320	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GD-A76B.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
81c50b0d-0c5f-4d9b-8ce9-7d7b28c0d12c	TCGA-GU-A42P-01A-11D-A23U-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A42P-01A-11D-A23U-08.3.bam	c868fc39-466c-4fdb-8a4f-d6949c76cc09	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A42P.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
81c50b0d-0c5f-4d9b-8ce9-7d7b28c0d12c	TCGA-GU-A42P-01A-11D-A23U-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A42P-01A-11D-A23U-08.3.bam	c868fc39-466c-4fdb-8a4f-d6949c76cc09	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A42P.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
7120fd44-42a9-4d54-95e3-98c1cf763331	TCGA-GU-A42Q-01A-11D-A23U-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A42Q-01A-11D-A23U-08.3.bam	24114b13-999e-453f-9b8f-92f1afcea6b1	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A42Q.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
7120fd44-42a9-4d54-95e3-98c1cf763331	TCGA-GU-A42Q-01A-11D-A23U-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A42Q-01A-11D-A23U-08.3.bam	24114b13-999e-453f-9b8f-92f1afcea6b1	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A42Q.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
6f061801-6d8a-4969-8d40-9488aa47ad45	TCGA-GU-A42R-01A-11D-A23M-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A42R-01A-11D-A23M-08.1.bam	3e73f8b2-0716-4bb5-a856-8c74a274e524	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A42R.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
6f061801-6d8a-4969-8d40-9488aa47ad45	TCGA-GU-A42R-01A-11D-A23M-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A42R-01A-11D-A23M-08.1.bam	3e73f8b2-0716-4bb5-a856-8c74a274e524	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A42R.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
67a8d326-344c-4a6c-809f-cdf487468815	TCGA-GU-A762-01A-11D-A339-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A762-01A-11D-A339-08.1.bam	018932d1-0604-4058-a4d6-127fcb246dd7	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A762.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
67a8d326-344c-4a6c-809f-cdf487468815	TCGA-GU-A762-01A-11D-A339-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A762-01A-11D-A339-08.1.bam	018932d1-0604-4058-a4d6-127fcb246dd7	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A762.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
ef419c48-bfec-4d63-89c7-2dc629df220c	TCGA-GU-A763-01A-11D-A32B-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A763-01A-11D-A32B-08.2.bam	6661f31b-2e4d-4b56-82a8-90bffd3b39a6	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A763.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
ef419c48-bfec-4d63-89c7-2dc629df220c	TCGA-GU-A763-01A-11D-A32B-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A763-01A-11D-A32B-08.2.bam	6661f31b-2e4d-4b56-82a8-90bffd3b39a6	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A763.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
d311f078-9a80-41e0-9de4-f4f1ef6ff71f	TCGA-GU-A764-01A-11D-A34U-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A764-01A-11D-A34U-08.1.bam	ac926fce-dde1-4791-b392-c65d839a56df	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A764.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
d311f078-9a80-41e0-9de4-f4f1ef6ff71f	TCGA-GU-A764-01A-11D-A34U-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A764-01A-11D-A34U-08.1.bam	ac926fce-dde1-4791-b392-c65d839a56df	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A764.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
e88ced54-85f4-4dd8-bcf9-5e65b3528783	TCGA-GU-A766-01A-11D-A32B-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A766-01A-11D-A32B-08.2.bam	b3b7422b-5bc3-4b35-99ad-7917f2ac6efa	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A766.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
e88ced54-85f4-4dd8-bcf9-5e65b3528783	TCGA-GU-A766-01A-11D-A32B-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A766-01A-11D-A32B-08.2.bam	b3b7422b-5bc3-4b35-99ad-7917f2ac6efa	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A766.bcgsc.ca.indel.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
ee6796d7-c8eb-47d7-9207-d7f4bb717af9	TCGA-GU-A767-01A-11D-A32B-08	yes	DNA	->	hg19	->	->	->	->	->	C500.TCGA-GU-A767-01A-11D-A32B-08.2.bam	dda8fc42-6f04-4b5a-9654-b937106c350d	yes	bcgsc.ca:somatic_variant_detection:IlluminaHiSeq_DNASeq:01	bcgsc.ca.TCGA-GU-A767.bcgsc.ca.snv.vcf	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0	bcgsc.ca:vcf2maf:IlluminaHiSeq_DNASeq:01	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq.1.somatic.maf	2.3	yes	Mutations	Level 2	bcgsc.ca_BLCA.IlluminaHiSeq_DNASeq_automated.Level_2.1.0.0
